IP.Address,Finished,F_SEX,AGE,F_AGECAT,RACE,DATAUSEa_W49,DATAUSEc_W49,DATAUSEd_W49,DATAUSEe_W49
71.60.240.110,TRUE,Female,69,65+,White,Acceptable,Acceptable,Acceptable,Unacceptable
75.178.116.70,TRUE,Male,70,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
142.196.235.249,TRUE,Male,70,65+,Black or African American,Unacceptable,Unacceptable,Unacceptable,Unsure
67.60.236.107,TRUE,Female,70,65+,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
76.187.81.142,TRUE,Male,70,65+,White,Unacceptable,Unacceptable,Unacceptable,Unsure
71.80.116.185,TRUE,Female,70,65+,Black or African American,Unacceptable,Unacceptable,Unsure,Acceptable
99.9.158.246,TRUE,Male,70,65+,White,Unacceptable,Unacceptable,Unsure,Unacceptable
73.233.83.45,TRUE,Female,70,65+,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
184.176.82.240,TRUE,Male,70,65+,White,Unacceptable,Acceptable,Acceptable,Unacceptable
204.195.96.33,TRUE,Female,70,65+,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
75.98.152.161,TRUE,Male,70,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
98.236.145.190,TRUE,Female,70,65+,White,Unacceptable,Acceptable,Unsure,Unacceptable
66.41.53.217,TRUE,Male,70,65+,White,Acceptable,Acceptable,Acceptable,Acceptable
108.228.233.217,TRUE,Male,70,65+,"Hispanic or Latino,White",Acceptable,Unacceptable,Unacceptable,Unacceptable
71.208.226.187,TRUE,Female,70,65+,"White,Black or African American",Acceptable,Acceptable,Acceptable,Acceptable
73.174.122.91,TRUE,Male,70,65+,White,Acceptable,Acceptable,Acceptable,Unsure
71.102.99.209,TRUE,Male,70,65+,White,Acceptable,Acceptable,Acceptable,Unacceptable
74.132.206.102,TRUE,Male,70,65+,White,Acceptable,Acceptable,Acceptable,Acceptable
108.204.230.254,TRUE,Male,70,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
172.58.204.98,TRUE,Female,70,65+,White,Acceptable,Acceptable,Unsure,Unsure
24.130.86.79,TRUE,Female,70,65+,Hispanic or Latino,Acceptable,Acceptable,Acceptable,Acceptable
47.186.98.206,TRUE,Female,70,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
76.106.227.110,TRUE,Female,71,65+,White,Unsure,Unsure,Acceptable,Unacceptable
162.251.174.215,TRUE,Male,71,65+,White,Unsure,Acceptable,Unsure,Unsure
204.2.8.178,TRUE,Female,71,65+,Black or African American,Unsure,Unacceptable,Unacceptable,Unacceptable
50.43.20.1,TRUE,Male,71,65+,White,Unsure,Acceptable,Acceptable,Unsure
208.38.246.54,TRUE,Male,71,65+,White,Unsure,Acceptable,Unsure,Acceptable
98.30.225.69,TRUE,Male,71,65+,Black or African American,Unacceptable,Acceptable,Acceptable,Acceptable
173.92.38.19,TRUE,Female,71,65+,Black or African American,Unacceptable,Unacceptable,Unacceptable,Unacceptable
97.95.53.84,TRUE,Female,71,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
136.32.218.167,TRUE,Male,71,65+,Black or African American,Acceptable,Acceptable,Unacceptable,Acceptable
75.81.198.134,TRUE,Female,71,65+,Black or African American,Acceptable,Acceptable,Unsure,Acceptable
97.120.86.250,TRUE,Female,71,65+,White,Acceptable,Acceptable,Unsure,Acceptable
72.70.188.199,TRUE,Male,71,65+,White,Acceptable,Acceptable,Acceptable,Unacceptable
108.228.58.84,TRUE,Male,71,65+,Black or African American,Acceptable,Unsure,Unsure,Unacceptable
108.197.229.143,TRUE,Male,71,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
47.40.4.19,TRUE,Male,72,65+,White,Unsure,Acceptable,Unacceptable,Unsure
23.240.15.202,TRUE,Female,72,65+,Asian or Asian American,Unacceptable,Unsure,Acceptable,Unacceptable
108.4.218.121,TRUE,Female,72,65+,White,Unacceptable,Acceptable,Acceptable,Unsure
216.43.14.130,TRUE,Female,72,65+,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
35.132.162.88,TRUE,Female,72,65+,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
76.244.137.41,TRUE,Male,72,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
24.107.163.215,TRUE,Male,72,65+,White,Acceptable,Acceptable,Acceptable,Acceptable
68.107.127.208,TRUE,Female,72,65+,Black or African American,Acceptable,Unacceptable,Unacceptable,Unsure
208.101.234.53,TRUE,Female,72,65+,White,Acceptable,Acceptable,Unsure,Acceptable
71.121.153.218,TRUE,Male,72,65+,Asian or Asian American,Acceptable,Unacceptable,Acceptable,Acceptable
172.58.103.248,TRUE,Female,72,65+,White,Acceptable,Acceptable,Acceptable,Acceptable
68.107.116.190,TRUE,Female,73,65+,White,Unsure,Unsure,Acceptable,Unsure
73.185.171.254,TRUE,Male,73,65+,White,Unsure,Unacceptable,Acceptable,Unacceptable
71.178.185.56,TRUE,Female,73,65+,White,Unsure,Unacceptable,Unacceptable,Unacceptable
74.137.37.190,TRUE,Male,73,65+,Other,Unacceptable,Unacceptable,Unacceptable,Unacceptable
71.181.74.10,TRUE,Male,73,65+,White,Unacceptable,Unacceptable,Unacceptable,Unsure
73.120.87.234,TRUE,Male,73,65+,White,Unacceptable,Unacceptable,Acceptable,Acceptable
174.192.15.8,TRUE,Male,73,65+,White,Unacceptable,Unsure,Unacceptable,Unacceptable
96.58.38.196,TRUE,Female,73,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
73.23.68.198,TRUE,Female,73,65+,White,Acceptable,Unacceptable,Unacceptable,Unsure
76.219.80.215,TRUE,Male,73,65+,White,Acceptable,Unacceptable,Unacceptable,Unacceptable
71.195.64.57,TRUE,Female,73,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
174.97.66.231,TRUE,Male,74,65+,White,Unsure,Unsure,Unacceptable,Unsure
24.176.25.102,TRUE,Female,74,65+,White,Unacceptable,Unacceptable,Unsure,Unacceptable
23.112.92.54,TRUE,Female,74,65+,White,Unacceptable,Unsure,Unsure,Unacceptable
23.242.166.36,TRUE,Male,74,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
184.98.186.190,TRUE,Female,74,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
67.183.37.81,TRUE,Male,74,65+,White,Acceptable,Acceptable,Unsure,Unacceptable
107.137.163.27,TRUE,Male,74,65+,"Hispanic or Latino,White",Acceptable,Acceptable,Acceptable,Acceptable
66.61.21.103,TRUE,Male,74,65+,White,Acceptable,Unacceptable,Acceptable,Unacceptable
108.88.120.32,TRUE,Female,74,65+,White,Acceptable,Acceptable,Acceptable,Acceptable
76.89.243.68,TRUE,Female,74,65+,Asian or Asian American,Acceptable,Acceptable,Acceptable,Acceptable
99.57.118.233,TRUE,Female,74,65+,White,Acceptable,Acceptable,Unsure,Unsure
216.10.169.153,TRUE,Female,75,65+,White,Unsure,Unsure,Unsure,Unacceptable
108.243.54.63,TRUE,Male,75,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
47.136.55.169,TRUE,Male,75,65+,White,Unacceptable,Acceptable,Acceptable,Unacceptable
73.96.106.198,TRUE,Female,75,65+,White,Acceptable,Acceptable,Acceptable,Unsure
184.167.242.148,TRUE,Female,75,65+,White,Acceptable,Acceptable,Acceptable,Acceptable
97.115.222.230,TRUE,Female,75,65+,White,Acceptable,Acceptable,Acceptable,Unsure
107.134.122.51,TRUE,Male,75,65+,White,Acceptable,Unacceptable,Unacceptable,Unacceptable
73.192.40.215,TRUE,Male,76,65+,White,Unsure,Unacceptable,Acceptable,Acceptable
172.251.161.233,TRUE,Male,76,65+,White,Unsure,Unsure,Unsure,Unsure
76.16.199.112,TRUE,Female,76,65+,White,Unsure,Acceptable,Unacceptable,Unacceptable
24.207.131.196,TRUE,Male,76,65+,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
174.100.5.102,TRUE,Male,76,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
70.160.94.100,TRUE,Male,76,65+,White,Acceptable,Acceptable,Acceptable,Acceptable
76.201.82.138,TRUE,Female,76,65+,White,Acceptable,Unsure,Acceptable,Unacceptable
76.113.109.178,TRUE,Male,76,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
73.66.90.68,TRUE,Female,76,65+,White,Acceptable,Acceptable,Acceptable,Unacceptable
184.91.56.35,TRUE,Female,77,65+,White,Unacceptable,Unsure,Unacceptable,Unacceptable
184.158.212.34,TRUE,Male,77,65+,White,Unacceptable,Acceptable,Acceptable,Acceptable
71.241.206.66,TRUE,Female,77,65+,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
73.26.177.193,TRUE,Female,77,65+,White,Acceptable,Acceptable,Acceptable,Unacceptable
99.32.18.177,TRUE,Female,77,65+,White,Acceptable,Acceptable,Acceptable,Unacceptable
47.192.126.223,TRUE,Male,77,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
173.72.60.32,TRUE,Female,77,65+,White,Acceptable,Unacceptable,Unacceptable,Unacceptable
71.62.235.180,TRUE,Male,78,65+,White,Unsure,Acceptable,Acceptable,Unsure
24.251.112.191,TRUE,Female,78,65+,White,Unsure,Acceptable,Unsure,Unsure
99.104.32.172,TRUE,Male,78,65+,"Hispanic or Latino,White",Unacceptable,Unacceptable,Acceptable,Unsure
174.26.249.93,TRUE,Male,78,65+,White,Unacceptable,Acceptable,Acceptable,Unacceptable
73.211.214.74,TRUE,Male,78,65+,White,Unacceptable,Unsure,Acceptable,Unacceptable
96.35.64.244,TRUE,Male,78,65+,White,Unacceptable,Unsure,Unsure,Unsure
73.166.241.231,TRUE,Male,78,65+,White,Acceptable,Acceptable,Acceptable,Unacceptable
99.29.178.158,TRUE,Male,79,65+,White,Unsure,Unsure,Unacceptable,Unacceptable
74.103.168.183,TRUE,Male,79,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
71.60.195.90,TRUE,Female,79,65+,White,Unacceptable,Unacceptable,Unacceptable,Unsure
24.168.232.151,TRUE,Male,79,65+,White,Acceptable,Unsure,Unacceptable,Unacceptable
174.195.2.86,TRUE,Female,79,65+,White,Acceptable,Unsure,Unsure,Unsure
174.29.22.87,TRUE,Male,80,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
68.51.138.205,TRUE,Female,80,65+,White,Acceptable,Acceptable,Acceptable,Unacceptable
47.26.96.220,TRUE,Female,80,65+,"Other,Prefer not to answer",Acceptable,Unacceptable,Unacceptable,Unacceptable
207.38.137.8,TRUE,Male,81,65+,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
97.64.70.76,TRUE,Male,81,65+,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
24.111.49.235,TRUE,Female,81,65+,White,Unacceptable,Unacceptable,Unsure,Unacceptable
68.58.134.178,TRUE,Male,81,65+,White,Unacceptable,Acceptable,Acceptable,Unsure
174.26.233.18,TRUE,Male,84,65+,White,Unacceptable,Acceptable,Unsure,Unacceptable
24.91.163.4,TRUE,Female,86,65+,White,Unsure,Unsure,Unsure,Unsure
50.96.208.242,TRUE,Female,87,65+,White,Acceptable,Acceptable,Acceptable,Acceptable
99.173.132.149,TRUE,Female,87,65+,White,Acceptable,Acceptable,Unsure,Unsure
65.4.192.187,TRUE,Female,88,65+,White,Unacceptable,Unacceptable,Unsure,Unacceptable
69.178.48.161,TRUE,Female,93,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
68.42.4.115,TRUE,Female,94,65+,White,Unacceptable,Unsure,Unacceptable,Unacceptable
174.28.4.55,FALSE,,,,,Unsure,Unacceptable,Acceptable,Acceptable
99.0.118.219,FALSE,,,,,Unsure,Unsure,Unsure,Unsure
67.1.162.161,FALSE,,,,,Unsure,Acceptable,Acceptable,Acceptable
99.203.53.219,FALSE,,,,,Unsure,Unsure,Unacceptable,Unacceptable
68.9.254.13,FALSE,,,,,Unsure,Unsure,Unsure,Unacceptable
108.45.170.96,FALSE,,,,,Unacceptable,Unacceptable,Unacceptable,Unacceptable
75.121.133.215,FALSE,,,,,Unacceptable,Unacceptable,Unacceptable,Unacceptable
71.89.50.252,FALSE,,,,,Unacceptable,Unsure,Unsure,Unacceptable
68.77.202.162,FALSE,,,,,Unacceptable,Unsure,Acceptable,Acceptable
172.58.6.193,FALSE,,,,,Unacceptable,Unacceptable,Unsure,Unacceptable
72.230.218.67,FALSE,,,,,Unacceptable,Unacceptable,Acceptable,Unsure
69.181.186.109,FALSE,,,,,Unacceptable,Unacceptable,Unacceptable,Unacceptable
98.11.182.95,FALSE,,,,,Unacceptable,Unacceptable,Unacceptable,Unacceptable
97.112.254.222,FALSE,,,,,Unacceptable,Acceptable,Unacceptable,Unacceptable
172.58.173.164,FALSE,,,,,Acceptable,Unsure,Unacceptable,Unacceptable
172.119.191.13,FALSE,,,,,Acceptable,Acceptable,Unsure,Unsure
72.169.96.206,FALSE,,,,,Acceptable,Acceptable,Acceptable,Acceptable
99.203.22.100,FALSE,,,,,Acceptable,Acceptable,Acceptable,Acceptable
107.242.113.21,FALSE,,,,,Acceptable,Acceptable,Unsure,Acceptable
107.77.197.190,FALSE,,,,,Acceptable,Acceptable,Unacceptable,Acceptable
184.21.37.153,FALSE,,,,,Acceptable,Unsure,Unacceptable,Acceptable
107.77.215.57,FALSE,,,,,Acceptable,Acceptable,Acceptable,Acceptable
172.58.101.27,FALSE,,,,,Acceptable,Unsure,Unsure,Acceptable
172.58.173.136,FALSE,,,,,Acceptable,Unacceptable,Unacceptable,Unacceptable
99.203.92.156,FALSE,,,,,Acceptable,Unsure,Acceptable,Unacceptable
97.94.240.122,FALSE,,,,,Acceptable,Acceptable,Unacceptable,Acceptable
99.135.31.67,FALSE,,,,,Acceptable,Acceptable,Unacceptable,Unsure
172.58.141.131,FALSE,,,,,Acceptable,Acceptable,Unsure,Acceptable
